run,attack,epsilon,eps0,eps1,eps2,alpha,malicious_ratio,malicious_count,poison_prob,fixed_offset,scale_k,local_k,clean_edges,protocol_edges,clean_triangles,protocol_triangles,estimate,rel_error_clean,rel_error_protocol,orig_edge_changes,rr_changes,lap_attacked_reports,lap_total_offset,seconds
2,rr_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32778663.2650044113,0.0052194342,0.0052194342,0,268719,0,0.0000000000,10.8321181770
3,rr_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33642072.2587855533,0.0209836626,0.0209836626,0,268573,0,0.0000000000,10.7982939760
4,rr_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33058700.5397012644,0.0032792540,0.0032792540,0,268673,0,0.0000000000,10.6214816740
0,rr_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34621506.2269405350,0.0507079338,0.0507079338,0,419706,0,0.0000000000,10.6841900750
1,rr_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35159915.8290948346,0.0670478133,0.0670478133,0,419062,0,0.0000000000,10.9850302800
2,rr_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34038654.9061264470,0.0330193184,0.0330193184,0,419879,0,0.0000000000,10.8244059770
3,rr_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33874995.5864135250,0.0280525170,0.0280525170,0,420114,0,0.0000000000,11.4803094880
4,rr_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34403401.7750671729,0.0440888088,0.0440888088,0,419896,0,0.0000000000,11.0839119820
0,rr_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36347473.4078952894,0.1030883068,0.1030883068,0,709286,0,0.0000000000,10.6446366740
1,rr_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36031594.0092921481,0.0935018669,0.0935018669,0,708226,0,0.0000000000,10.9893135800
2,rr_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35168379.7029930726,0.0673046785,0.0673046785,0,710004,0,0.0000000000,10.8785564780
3,rr_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36347391.1175222620,0.1030858094,0.1030858094,0,710099,0,0.0000000000,11.0526383810
4,rr_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36147505.4799565971,0.0970195966,0.0970195966,0,709807,0,0.0000000000,11.0068943800
0,rr_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36642506.2608811781,0.1120420871,0.1120420871,0,944322,0,0.0000000000,10.7092055760
1,rr_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35824762.6272008792,0.0872248617,0.0872248617,0,943690,0,0.0000000000,11.0920455810
2,rr_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36653683.7358777374,0.1123813058,0.1123813058,0,945535,0,0.0000000000,10.9410489790
3,rr_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36207153.8912424371,0.0988298315,0.0988298315,0,946036,0,0.0000000000,10.9386320790
4,rr_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36824427.0361863449,0.1175630948,0.1175630948,0,944254,0,0.0000000000,10.9366726790
0,rr_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38369130.8057036102,0.1644424101,0.1644424101,0,1360526,0,0.0000000000,11.3324793850
1,rr_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,37435603.9660226703,0.1361113476,0.1361113476,0,1360247,0,0.0000000000,11.3006133850
2,rr_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38844757.3088432625,0.1788769219,0.1788769219,0,1360684,0,0.0000000000,11.4131052870
3,rr_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38317139.7367522046,0.1628645634,0.1628645634,0,1361014,0,0.0000000000,11.3635183860
4,rr_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38750795.8766045198,0.1760253411,0.1760253411,0,1360092,0,0.0000000000,10.6621093750
0,rr_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,39807454.4454144165,0.2080932567,0.2080932567,0,1679560,0,0.0000000000,10.6521129740
1,rr_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38321269.3068567142,0.1629898893,0.1629898893,0,1679124,0,0.0000000000,10.7880811760
2,rr_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38924769.9461320192,0.1813051788,0.1813051788,0,1680631,0,0.0000000000,10.9954073800
3,rr_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38981731.0263254642,0.1830338575,0.1830338575,0,1681424,0,0.0000000000,10.9607374800
4,rr_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,39231080.3957742676,0.1906012163,0.1906012163,0,1678688,0,0.0000000000,10.7163538750
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32787140.8800275326,0.0049621520,0.0049621520,0,7360,0,0.0000000000,10.6404360740
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32174619.9138354994,0.0235511942,0.0235511942,0,7368,0,0.0000000000,10.9728230790
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32462105.3737341464,0.0148264654,0.0148264654,0,7250,0,0.0000000000,11.0229497800
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32272697.7675974667,0.0205746865,0.0205746865,0,7252,0,0.0000000000,10.9618531800
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32734195.2049656250,0.0065689695,0.0065689695,0,7170,0,0.0000000000,11.0951998810
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33849560.8982569873,0.0272806145,0.0272806145,0,20175,0,0.0000000000,10.9192085790
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32245042.8208735287,0.0214139704,0.0214139704,0,20265,0,0.0000000000,11.0019806800
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32234354.8622988500,0.0217383330,0.0217383330,0,19923,0,0.0000000000,11.0103572800
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31885123.0603358895,0.0323369656,0.0323369656,0,20134,0,0.0000000000,11.1150685820
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31441518.1121194251,0.0457996739,0.0457996739,0,19873,0,0.0000000000,11.0072751790
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32462762.7130665071,0.0148065161,0.0148065161,0,51356,0,0.0000000000,10.7017849750
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32030088.9724358432,0.0279374796,0.0279374796,0,51406,0,0.0000000000,11.0128448800
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31437015.1777791642,0.0459363308,0.0459363308,0,50881,0,0.0000000000,10.9111751780
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32285916.4671345614,0.0201735199,0.0201735199,0,51027,0,0.0000000000,10.9997535800
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31489297.8278390914,0.0443496351,0.0443496351,0,50927,0,0.0000000000,10.9184517780
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32360597.4269738793,0.0179070709,0.0179070709,0,79794,0,0.0000000000,10.7721029770
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32774740.6045367122,0.0053384808,0.0053384808,0,80438,0,0.0000000000,10.9162317780
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31862300.4307903461,0.0330295963,0.0330295963,0,79621,0,0.0000000000,10.7272737750
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31845086.6857730858,0.0335520063,0.0335520063,0,79386,0,0.0000000000,10.9404840790
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32030194.2453847229,0.0279342847,0.0279342847,0,79604,0,0.0000000000,10.9201538790
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32468622.5501871109,0.0146286794,0.0146286794,0,135064,0,0.0000000000,11.1050333820
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31976783.0012631863,0.0295552315,0.0295552315,0,136124,0,0.0000000000,11.1714148820
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31493418.5441710651,0.0442245779,0.0442245779,0,134346,0,0.0000000000,11.2343920840
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32766451.0912709869,0.0055900544,0.0055900544,0,134251,0,0.0000000000,11.1106875820
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32232872.5405777954,0.0217833191,0.0217833191,0,134543,0,0.0000000000,11.2521624840
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31497492.3489511199,0.0441009444,0.0441009444,0,179928,0,0.0000000000,11.0757341820
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,30406024.5142848007,0.0772252662,0.0772252662,0,180560,0,0.0000000000,11.4331921870
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31755437.3446675055,0.0362727219,0.0362727219,0,178715,0,0.0000000000,11.1544870820
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31480020.4659544267,0.0446311884,0.0446311884,0,178214,0,0.0000000000,11.3189146850
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31460842.7478672452,0.0452132018,0.0452132018,0,179996,0,0.0000000000,11.2932240850
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31026279.0428975560,0.0584015226,0.0584015226,0,258574,0,0.0000000000,11.1410073810
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,29993876.3032326438,0.0897333123,0.0897333123,0,258853,0,0.0000000000,11.0683933800
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31578007.7917443700,0.0416574281,0.0416574281,0,258416,0,0.0000000000,11.2330420840
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31295566.5440005548,0.0502290731,0.0502290731,0,258086,0,0.0000000000,11.1666578830
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1800000000,1800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,31200176.4674210735,0.0531240110,0.0531240110,0,259008,0,0.0000000000,11.3144324850
0,rr_dec,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,30800269.4713254683,0.0652605555,0.0652605555,0,319440,0,0.0000000000,11.2990183850
1,rr_dec,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,29196487.3093519062,0.1139328066,0.1139328066,0,319876,0,0.0000000000,11.2447253830
2,rr_dec,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,30111035.3295673877,0.0861777212,0.0861777212,0,318369,0,0.0000000000,11.1014784820
3,rr_dec,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,30530889.7958754338,0.0734358025,0.0734358025,0,317576,0,0.0000000000,11.4371032870
4,rr_dec,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.2000000000,2000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,29693313.3141829930,0.0988549234,0.0988549234,0,320312,0,0.0000000000,11.3682429850
0,lap_fixed_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34120649.5424025282,0.0355077259,0.0355077259,0,0,300,3000000.0000000000,11.0350932810
1,lap_fixed_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,32830039.0620705187,0.0036602601,0.0036602601,0,0,300,3000000.0000000000,10.9467260790
2,lap_fixed_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34417854.9469786212,0.0445274397,0.0445274397,0,0,300,3000000.0000000000,11.0108686800
3,lap_fixed_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33233224.5377454348,0.0085757812,0.0085757812,0,0,300,3000000.0000000000,10.9607505790
4,lap_fixed_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0300000000,300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33579445.9095572010,0.0190830520,0.0190830520,0,0,300,3000000.0000000000,11.1238116820
0,lap_fixed_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34801515.1821379140,0.0561709208,0.0561709208,0,0,500,5000000.0000000000,10.8807011770
1,lap_fixed_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33150449.6397303157,0.0060636940,0.0060636940,0,0,500,5000000.0000000000,11.0732178820
2,lap_fixed_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34967425.4658000991,0.0612060354,0.0612060354,0,0,500,5000000.0000000000,10.7569637770
3,lap_fixed_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,33439070.0568551719,0.0148228670,0.0148228670,0,0,500,5000000.0000000000,10.7002483750
4,lap_fixed_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0500000000,500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34477515.7921881005,0.0463380519,0.0463380519,0,0,500,5000000.0000000000,10.8079139770
0,lap_fixed_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35874543.5054132640,0.0887356326,0.0887356326,0,0,800,8000000.0000000000,10.7611646750
1,lap_fixed_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34387451.5350017026,0.0436047442,0.0436047442,0,0,800,8000000.0000000000,10.7162754760
2,lap_fixed_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35871201.7268024310,0.0886342149,0.0886342149,0,0,800,8000000.0000000000,10.9080122790
3,lap_fixed_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,34358510.8408863991,0.0427264400,0.0427264400,0,0,800,8000000.0000000000,10.9046661780
4,lap_fixed_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.0800000000,800,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35682202.8380830362,0.0828983977,0.0828983977,0,0,800,8000000.0000000000,10.9093395780
0,lap_fixed_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36654363.0635291860,0.1124019223,0.1124019223,0,0,1000,10000000.0000000000,11.0064770800
1,lap_fixed_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35204611.7897578031,0.0684042650,0.0684042650,0,0,1000,10000000.0000000000,11.3495885860
2,lap_fixed_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,37113825.2545231059,0.1263458728,0.1263458728,0,0,1000,10000000.0000000000,11.5612433890
3,lap_fixed_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35005201.9207298234,0.0623524910,0.0623524910,0,0,1000,10000000.0000000000,11.3308828850
4,lap_fixed_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1000000000,1000,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36289724.6438163966,0.1013357232,0.1013357232,0,0,1000,10000000.0000000000,11.4961948880
0,lap_fixed_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,37294845.1869572997,0.1318395413,0.1318395413,0,0,1300,13000000.0000000000,11.3261330850
1,lap_fixed_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36118175.6195709705,0.0961294818,0.0961294818,0,0,1300,13000000.0000000000,11.2808656840
2,lap_fixed_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38166685.7113141790,0.1582985218,0.1582985218,0,0,1300,13000000.0000000000,11.4287492870
3,lap_fixed_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,35851062.6381260231,0.0880230254,0.0880230254,0,0,1300,13000000.0000000000,11.3353181860
4,lap_fixed_inc,2.0000000000,0.2000000000,1.7582829687,0.0417170313,150.0000000000,0.1300000000,1300,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36947242.3898213729,0.1212903464,0.1212903464,0,0,1300,13000000.0000000000,11.0682118810
0,lap_fixed_inc,2.0000000000,0.2000000000,1.7583423411,0.0416576589,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38347622.8919753730,0.1637896789,0.1637896789,0,0,1500,15000000.0000000000,11.0804365810
1,lap_fixed_inc,2.0000000000,0.2000000000,1.7581792231,0.0418207769,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,36709840.6280414015,0.1140855786,0.1140855786,0,0,1500,15000000.0000000000,11.2321290840
2,lap_fixed_inc,2.0000000000,0.2000000000,1.7582312137,0.0417687863,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,38123491.2975535169,0.1569876397,0.1569876397,0,0,1500,15000000.0000000000,11.1740757820
3,lap_fixed_inc,2.0000000000,0.2000000000,1.7582044854,0.0417955146,150.0000000000,0.1500000000,1500,1.0000000000,10000.0000000000,3.0000000000,0.5000000000,879102,879102,32950647,32950647,37883780.9301261827,0.1497128093,0.1497128093,0,0,1500,15000000.0000000000,11.0353358810
