dataset,node_num,eps,eps_edge,eps_star,budget_mode,q,m,run,seed,attack_type,malicious_ratio,malicious_count,attack_strength,edge_count_before_attack,edge_count_after_attack,dmax_after_attack,added_edges,removed_edges,rr_forced_reports,selected_pair_count,clean_triangles,true_triangles_after_attack,estimate_triangle,raw_counted_three_times,rel_error_clean,signed_rel_clean,rel_error_attack_true,time_sec
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.1250000000,1250,1.0000000000,879102,866384,3197,0,12718,0,49995,32950647,-1,31630269.7306897379,94890809.1920692176,0.0400713609,-0.0400713609,nan,31.1628493410
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.1500000000,1500,1.0000000000,879102,860935,3197,0,18167,0,49995,32950647,-1,30342524.1686163396,91027572.5058490187,0.0791524012,-0.0791524012,nan,30.5829878590
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.1750000000,1750,1.0000000000,879102,854176,3197,0,24926,0,49995,32950647,-1,18639507.4048623554,55918522.2145870626,0.4343204428,-0.4343204428,nan,29.5696467010
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,orig_decrease,0.2000000000,2000,1.0000000000,879102,846210,3197,0,32892,0,49995,32950647,-1,24290656.3191407509,72871968.9574222565,0.2628170148,-0.2628170148,nan,31.2432364990
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0250000000,250,1.0000000000,879102,879102,3197,0,0,1291,49995,32950647,-1,49584573.4760227501,148753720.4280682504,0.5048133494,0.5048133494,nan,30.6568075420
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0500000000,500,1.0000000000,879102,879102,3197,0,0,2547,49995,32950647,-1,53293910.2603550926,159881730.7810652852,0.6173858516,0.6173858516,nan,31.0003465370
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.0750000000,750,1.0000000000,879102,879102,3197,0,0,3737,49995,32950647,-1,58047119.8257234767,174141359.4771704376,0.7616382411,0.7616382411,nan,29.9297373720
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1000000000,1000,1.0000000000,879102,879102,3197,0,0,5030,49995,32950647,-1,64382694.7754716501,193148084.3264149427,0.9539129164,0.9539129164,nan,29.3152031420
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1250000000,1250,1.0000000000,879102,879102,3197,0,0,6211,49995,32950647,-1,71790676.5297886878,215372029.5893660486,1.1787334413,1.1787334413,nan,29.4182419050
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1500000000,1500,1.0000000000,879102,879102,3197,0,0,7426,49995,32950647,-1,75934245.5627571493,227802736.6882714331,1.3044842052,1.3044842052,nan,29.5270734640
Gplus,10000,1.0000000000,0.5000000000,0.5000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1750000000,1750,1.0000000000,879102,879102,3197,0,0,8734,49995,32950647,-1,94691067.0591126680,284073201.1773380041,1.8737240595,1.8737240595,nan,29.1684817570
