dataset,node_num,eps,eps_edge,eps_star,budget_mode,q,m,run,seed,attack_type,malicious_ratio,malicious_count,attack_strength,edge_count_before_attack,edge_count_after_attack,dmax_after_attack,added_edges,removed_edges,rr_forced_reports,selected_pair_count,clean_triangles,true_triangles_after_attack,estimate_triangle,raw_counted_three_times,rel_error_clean,signed_rel_clean,rel_error_attack_true,time_sec
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99994,54097,-1,165469.3605146371,496408.0815439111,2.0587529903,2.0587529903,nan,135.7749730890
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2205,99994,54097,-1,-57465.2321637520,-172395.6964912559,2.0622628272,-2.0622628272,nan,131.7918200780
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3056,99994,54097,-1,-155748.5873918177,-467245.7621754530,3.8790614524,-3.8790614524,nan,122.2374010560
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3974,99994,54097,-1,-53972.1857310016,-161916.5571930048,1.9976927691,-1.9976927691,nan,125.3817551930
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,60,99994,54097,-1,-13912.4288421198,-41737.2865263593,1.2571756076,-1.2571756076,nan,130.4430037130
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,250,99994,54097,-1,-90359.6255204876,-271078.8765614627,2.6703259981,-2.6703259981,nan,132.3992952290
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,553,99994,54097,-1,-5708.3880701643,-17125.1642104930,1.1055213426,-1.1055213426,nan,137.0659860750
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,963,99994,54097,-1,-52574.9671579014,-157724.9014737043,1.9718647459,-1.9718647459,nan,138.4197440740
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99994,54097,-1,91816.6009824694,275449.8029474083,0.6972586462,0.6972586462,nan,131.5718478850
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2205,99994,54097,-1,-13273.5764444515,-39820.7293333544,1.2453662208,-1.2453662208,nan,132.8987255860
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3056,99994,54097,-1,-52634.7240467833,-157904.1721403498,1.9729693707,-1.9729693707,nan,133.0818204490
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,2,1778,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,3974,99994,54097,-1,-39241.6338245681,-117724.9014737043,1.7253939003,-1.7253939003,nan,132.8260737310
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99997,54097,-1,-112954.1502456174,-338862.4507368522,3.0879928692,-3.0879928692,nan,120.1089527570
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,59,99997,54097,-1,42155.5847485322,126466.7542455966,0.2207408036,-0.2207408036,nan,117.4609000420
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,237,99997,54097,-1,-34351.3688187175,-103054.1064561526,1.6349958190,-1.6349958190,nan,116.4377511420
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,585,99997,54097,-1,-110798.5654970852,-332395.6964912557,3.0481462095,-3.0481462095,nan,117.8161761740
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1006,99997,54097,-1,-11876.3578713514,-35629.0736140541,1.2195381975,-1.2195381975,nan,121.0723985220
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1592,99997,54097,-1,-80638.8523976682,-241916.5571930047,2.4906344603,-2.4906344603,nan,130.2040901270
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2306,99997,54097,-1,75049.9781052676,225149.9343158027,0.3873223673,0.3873223673,nan,131.9040390370
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3135,99997,54097,-1,117265.3197426816,351795.9592280448,1.1676861886,1.1676861886,nan,126.4271726330
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4066,99997,54097,-1,-70099.9562105352,-210299.8686316057,2.2958196612,-2.2958196612,nan,131.6656095770
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,59,99997,54097,-1,42155.5847485322,126466.7542455966,0.2207408036,-0.2207408036,nan,129.7777964470
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,237,99997,54097,-1,-49081.9207251510,-147245.7621754531,1.9072946878,-1.9072946878,nan,134.1550781340
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,585,99997,54097,-1,-140259.6693099523,-420779.0079298568,3.5927439472,-3.5927439472,nan,118.3220295850
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,1006,99997,54097,-1,2854.1940350821,8562.5821052464,0.9472393287,-0.9472393287,nan,121.4582778310
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1592,99997,54097,-1,-65908.3004912348,-197724.9014737043,2.2183355915,-2.2183355915,nan,118.5478842830
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2306,99997,54097,-1,16127.7704795336,48383.3114386009,0.7018731079,-0.7018731079,nan,116.7278212180
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3135,99997,54097,-1,28882.0083040806,86646.0249122418,0.4661070243,-0.4661070243,nan,121.8037348310
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,3,1779,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4066,99997,54097,-1,-70099.9562105352,-210299.8686316057,2.2958196612,-2.2958196612,nan,117.3409241840
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,clean,0.0000000000,0,0.0000000000,29046,29046,123,0,0,0,99992,54097,-1,-19620.8169122841,-58862.4507368522,1.3626969502,-1.3626969502,nan,122.2590789580
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99992,54097,-1,-34351.3688187175,-103054.1064561526,1.6349958190,-1.6349958190,nan,123.4494889540
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,271,99992,54097,-1,9840.2869005830,29520.8607017489,0.8180992125,-0.8180992125,nan,113.4809994500
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,535,99992,54097,-1,64570.8388070164,193712.5164210493,0.1936121930,0.1936121930,nan,118.1673226430
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,998,99992,54097,-1,-43373.5326549867,-130120.5979649600,1.8017733452,-1.8017733452,nan,115.3152352160
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99992,54097,-1,-1397.2185731002,-4191.6557193005,1.0258280232,-1.0258280232,nan,112.3235038990
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2219,99992,54097,-1,67305.5190643349,201916.5571930048,0.2441636147,0.2441636147,nan,118.4972834830
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3073,99992,54097,-1,110977.8361637311,332933.5084911933,1.0514600840,1.0514600840,nan,123.6273295200
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_increase,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4036,99992,54097,-1,-37904.1721403498,-113712.5164210493,1.7006705019,-1.7006705019,nan,120.1297960910
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0250000000,500,1.0000000000,29046,29046,123,0,0,63,99992,54097,-1,-34351.3688187175,-103054.1064561526,1.6349958190,-1.6349958190,nan,124.0541166160
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0500000000,1000,1.0000000000,29046,29046,123,0,0,271,99992,54097,-1,-4890.2650058506,-14670.7950175517,1.0903980813,-1.0903980813,nan,118.1508640860
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.0750000000,1500,1.0000000000,29046,29046,123,0,0,535,99992,54097,-1,94031.9426198834,282095.8278596503,0.7382099307,0.7382099307,nan,122.2625787450
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1000000000,2000,1.0000000000,29046,29046,123,0,0,998,99992,54097,-1,-43373.5326549867,-130120.5979649602,1.8017733452,-1.8017733452,nan,123.0309016770
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1250000000,2500,1.0000000000,29046,29046,123,0,0,1545,99992,54097,-1,42794.4371462003,128383.3114386010,0.2089314168,-0.2089314168,nan,127.8702212220
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1500000000,3000,1.0000000000,29046,29046,123,0,0,2219,99992,54097,-1,67305.5190643349,201916.5571930047,0.2441636147,0.2441636147,nan,121.9944916390
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.1750000000,3500,1.0000000000,29046,29046,123,0,0,3073,99992,54097,-1,52055.6285379969,156166.8856139907,0.0377353913,-0.0377353913,nan,119.7306264510
IMDB,20000,6.0000000000,3.0000000000,3.0000000000,simple,0.0500000000,10,4,1780,rr_decrease,0.2000000000,4000,1.0000000000,29046,29046,123,0,0,4036,99992,54097,-1,-23173.6202339162,-69520.8607017487,1.4283716331,-1.4283716331,nan,120.0170848290
