run,attack,n,eps,eps1,eps2,delta,h_prime,h,mal_ratio,mal_count,orig_poison_prob,lap_strength,edges_clean,edges_protocol,changed_edges,clean_triangles,protocol_triangles,lambda,max_d_tail,max_c_dagger,estimate,rel_clean,rel_protocol,changed_reports,bias_sum,phase2_noise_sum,time_sec,seed
1,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41516.2427010663,6.3294278178519,6.3294278178519,1000,500,-148418.728103199,0.0056752,20365348
2,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1894.89324988522,0.756753112980075,0.756753112980075,1000,500,-18185.3202503446,0.00941,20470077
3,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-29716.5929280591,4.81471026034134,4.81471026034134,1000,500,-113019.778784177,0.0070225,20574806
4,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32383.6484000091,5.15707938382658,5.15707938382658,1000,500,-121020.945200027,0.008099901,20679535
0,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-18647.5974129327,3.39378657418905,3.39378657418905,1000,-500,-78812.7922387983,0.006414899,20260619
1,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41849.5760343997,6.37221771943514,6.37221771943514,1000,-500,-148418.728103199,0.0077091,20365348
2,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1561.5599165519,0.799543014563299,0.799543014563299,1000,-500,-18185.3202503446,0.0068578,20470077
3,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-30049.9262613924,4.85750016192457,4.85750016192457,1000,-500,-113019.778784177,0.0062176,20574806
4,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32716.9817333424,5.19986928540981,5.19986928540981,1000,-500,-121020.945200027,0.007460399,20679535
0,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,107110.533626253,12.7497475771826,12.7497475771826,1000,376774.39311756,-78812.7922387983,0.008301,20260619
1,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,82616.1533763729,9.60541121647919,9.60541121647919,1000,372897.188232322,-148418.728103199,0.0089189,20365348
2,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,125837.288788292,15.1536956082532,15.1536956082532,1000,372327.186615211,-18185.3202503446,0.007615,20470077
3,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,94421.1698430844,11.120817694876,11.120817694876,1000,372913.28831343,-113019.778784177,0.006882801,20574806
4,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,92115.1128877312,10.8247898443814,10.8247898443814,1000,373996.283863221,-121020.945200027,0.0071156,20679535
0,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-144072.395118785,19.4945308239776,19.4945308239776,1000,-376774.39311756,-78812.7922387983,0.007626,20260619
1,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-165981.972111839,22.3070567537662,22.3070567537662,1000,-372897.188232322,-148418.728103199,0.0064376,20365348
2,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,-122380.835621855,16.7099917357965,16.7099917357965,1000,-372327.186615211,-18185.3202503446,0.0088384,20470077
3,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-154187.689032537,20.7930281171421,20.7930281171421,1000,-372913.28831343,-113019.778784177,0.0077794,20574806
4,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-157215.743021083,21.1817385136178,21.1817385136178,1000,-373996.283863221,-121020.945200027,0.0067134,20679535
0,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-17971.0974129327,3.30694446892589,3.30694446892589,210,1529.5,-78812.7922387983,0.008209,20260619
1,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41135.7427010664,6.28058314519466,6.28058314519466,225,1641.5,-148418.728103199,0.006760201,20365348
2,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,2137.55991655189,0.725602064627485,0.725602064627485,225,1228,-18185.3202503446,0.007394799,20470077
3,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-29502.2595947258,4.78719635362333,4.78719635362333,207,1143,-113019.778784177,0.0068777,20574806
4,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32166.8150666757,5.12924455284669,5.12924455284669,206,1150.5,-121020.945200027,0.0072293,20679535
0,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-18990.7640795993,3.43783877786898,3.43783877786898,210,-1529.5,-78812.7922387983,0.0117303,20260619
1,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-42230.0760343996,6.42106239209238,6.42106239209238,225,-1641.5,-148418.728103199,0.007356501,20365348
2,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1318.89324988523,0.830694062915888,0.830694062915888,225,-1228,-18185.3202503446,0.0070712,20470077
3,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-30264.2595947257,4.88501406864258,4.88501406864258,207,-1143,-113019.778784177,0.0072992,20574806
4,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,0.5,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32933.8150666757,5.22770411638969,5.22770411638969,206,-1150.5,-121020.945200027,0.008391701,20679535
0,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-18147.5974129327,3.32960172181421,3.32960172181421,1000,1000,-78812.7922387983,0.0065827,20260619
1,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41349.5760343997,6.30803286706029,6.30803286706029,1000,1000,-148418.728103199,0.0083103,20365348
2,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,2061.55991655188,0.735358162188463,0.735358162188463,1000,1000,-18185.3202503446,0.0086785,20470077
3,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-29549.9262613924,4.79331530954973,4.79331530954973,1000,1000,-113019.778784177,0.0098635,20574806
4,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32216.9817333424,5.13568443303497,5.13568443303497,1000,1000,-121020.945200027,0.0066857,20679535
0,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-18814.2640795993,3.41518152498066,3.41518152498066,1000,-1000,-78812.7922387983,0.0081235,20260619
1,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-42016.2427010663,6.39361267022674,6.39361267022674,1000,-1000,-148418.728103199,0.0084659,20365348
2,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1394.89324988522,0.820937965354914,0.820937965354914,1000,-1000,-18185.3202503446,0.008599999,20470077
3,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-30216.592928059,4.87889511271618,4.87889511271618,1000,-1000,-113019.778784177,0.0073525,20574806
4,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32883.6484000091,5.22126423620142,5.22126423620142,1000,-1000,-121020.945200027,0.0081345,20679535
0,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,232701.997998772,28.8718867777628,28.8718867777628,1000,753548.78623512,-78812.7922387983,0.009680601,20260619
1,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,206915.216120479,25.5616452016019,25.5616452016019,1000,745794.376464644,-148418.728103199,0.0073912,20365348
2,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,249946.350993365,31.0855392802779,31.0855392802779,1000,744654.373230423,-18185.3202503446,0.0072853,20470077
3,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,218725.599280895,27.0777406008851,27.0777406008851,1000,745826.57662686,-113019.778784177,0.007004601,20574806
4,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,216780.540842139,26.8280540233812,26.8280540233812,1000,747992.567726442,-121020.945200027,0.0072682,20679535
0,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-269663.859491304,35.6166700245576,35.6166700245576,1000,-753548.78623512,-78812.7922387983,0.0073393,20260619
1,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-290281.034855944,38.2632907388888,38.2632907388888,1000,-745794.376464644,-148418.728103199,0.0070488,20365348
2,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,-246489.897826928,32.6418354078213,32.6418354078213,1000,-744654.373230423,-18185.3202503446,0.0071902,20470077
3,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-278492.118470347,36.7499510231511,36.7499510231511,1000,-745826.57662686,-113019.778784177,0.0077606,20574806
4,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-281881.170975492,37.1850026926177,37.1850026926177,1000,-747992.567726442,-121020.945200027,0.0069569,20679535
0,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-17461.2640795993,3.24149731445435,3.24149731445435,210,3059,-78812.7922387983,0.012558801,20260619
1,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-40588.5760343997,6.21034352174579,6.21034352174579,225,3283,-148418.728103199,0.0074434,20365348
2,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,2546.89324988522,0.673056065483284,0.673056065483284,225,2456,-18185.3202503446,0.0091884,20470077
3,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-29121.2595947258,4.73828749611371,4.73828749611371,207,2286,-113019.778784177,0.0083254,20574806
4,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-31783.3150666757,5.08001477107519,5.08001477107519,206,2301,-121020.945200027,0.0071307,20679535
0,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-19500.5974129327,3.50328593234052,3.50328593234052,210,-3059,-78812.7922387983,0.0111673,20260619
1,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-42777.2427010663,6.49130201554125,6.49130201554125,225,-3283,-148418.728103199,0.008461401,20365348
2,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,909.559916551882,0.883240062060092,0.883240062060092,225,-2456,-18185.3202503446,0.0076445,20470077
3,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-30645.2595947257,4.93392292615221,4.93392292615221,207,-2286,-113019.778784177,0.0079636,20574806
4,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,1,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-33317.3150666757,5.2769338981612,5.2769338981612,206,-2301,-121020.945200027,0.007422501,20679535
0,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-17814.2640795994,3.28681182023098,3.28681182023098,1000,2000,-78812.7922387983,0.008036901,20260619
1,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41016.2427010664,6.26524296547707,6.26524296547707,1000,2000,-148418.728103199,0.007119,20365348
2,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,2394.89324988522,0.692568260605235,0.692568260605235,1000,2000,-18185.3202503446,0.0073397,20470077
3,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-29216.5929280591,4.75052540796651,4.75052540796651,1000,2000,-113019.778784177,0.007724001,20574806
4,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-31883.6484000091,5.09289453145174,5.09289453145174,1000,2000,-121020.945200027,0.010091,20679535
0,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-19147.5974129327,3.45797142656389,3.45797142656389,1000,-2000,-78812.7922387983,0.007258,20260619
1,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-42349.5760343997,6.43640257180997,6.43640257180997,1000,-2000,-148418.728103199,0.0068418,20365348
2,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1061.55991655188,0.863727866938142,0.863727866938142,1000,-2000,-18185.3202503446,0.007523,20470077
3,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-30549.9262613924,4.92168501429941,4.92168501429941,1000,-2000,-113019.778784177,0.0077841,20574806
4,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-33216.9817333424,5.26405413778465,5.26405413778465,1000,-2000,-121020.945200027,0.007117001,20679535
0,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,483884.926743812,61.1161651789232,61.1161651789232,1000,1507097.57247024,-78812.7922387983,0.007192301,20260619
1,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,455513.341608691,57.4741131718473,57.4741131718473,1000,1491588.75292929,-148418.728103199,0.0073402,20365348
2,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,498164.475403511,62.9492266243275,62.9492266243275,1000,1489308.74646085,-18185.3202503446,0.0097257,20470077
3,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,467334.458156518,58.9915864129034,58.9915864129034,1000,1491653.15325372,-113019.778784177,0.0072166,20574806
4,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,466111.396750952,58.8345823813803,58.8345823813803,1000,1495985.13545288,-121020.945200027,0.0080769,20679535
0,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-520846.788236339,67.8609484257174,67.8609484257174,1000,-1507097.57247024,-78812.7922387983,0.0070677,20260619
1,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-538879.160344158,70.1757587091346,70.1757587091346,1000,-1491588.75292929,-148418.728103199,0.0076964,20365348
2,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,-494708.022237077,64.5055227518713,64.5055227518713,1000,-1489308.74646085,-18185.3202503446,0.0086252,20470077
3,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-527100.977345966,68.663796835169,68.663796835169,1000,-1491653.15325372,-113019.778784177,0.0076339,20574806
4,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-531212.026884307,69.191531050617,69.191531050617,1000,-1495985.13545288,-121020.945200027,0.008184999,20679535
0,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-16441.5974129327,3.11060300551126,3.11060300551126,210,6118,-78812.7922387983,0.0094786,20260619
1,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-39494.2427010663,6.06986427484805,6.06986427484805,225,6566,-148418.728103199,0.0071063,20365348
2,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,3365.55991655189,0.56796406719488,0.56796406719488,225,4912,-18185.3202503446,0.0084278,20470077
3,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-28359.2595947257,4.64046978109445,4.64046978109445,207,4572,-113019.778784177,0.0074023,20574806
4,lap_count_increase,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-31016.3150666757,4.98155520753219,4.98155520753219,206,4602,-121020.945200027,0.007481501,20679535
0,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-20520.2640795994,3.63418024128362,3.63418024128362,210,-6118,-78812.7922387983,0.0074231,20260619
1,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-43871.5760343996,6.63178126243898,6.63178126243898,225,-6566,-148418.728103199,0.0067184,20365348
2,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,90.8932498851946,0.988332060348499,0.988332060348499,225,-4912,-18185.3202503446,0.0089969,20470077
3,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-31407.2595947258,5.03174064117147,5.03174064117147,207,-4572,-113019.778784177,0.0088026,20574806
4,lap_count_decrease,10000,2,0.2,1.8,1e-06,100,2,0.1,1000,0,2,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-34084.3150666758,5.3753934617042,5.3753934617042,206,-4602,-121020.945200027,0.0082357,20679535
0,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-18355.930746266,3.35634541030373,3.35634541030373,1500,375,-78812.7922387983,0.0073166,20260619
1,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41557.909367733,6.3347765555498,6.3347765555498,1500,375,-148418.728103199,0.0090809,20365348
2,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1853.22658321856,0.762101850677977,0.762101850677977,1500,375,-18185.3202503446,0.0076424,20470077
3,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-29758.2595947257,4.82005899803925,4.82005899803925,1500,375,-113019.778784177,0.0086552,20574806
4,lap_fixed_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32425.3150666757,5.16242812152448,5.16242812152448,1500,375,-121020.945200027,0.0089958,20679535
0,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-18605.930746266,3.38843783649114,3.38843783649114,1500,-375,-78812.7922387983,0.0070662,20260619
1,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,-41807.909367733,6.36686898173723,6.36686898173723,1500,-375,-148418.728103199,0.0068771,20365348
2,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,1603.22658321855,0.794194276865398,0.794194276865398,1500,-375,-18185.3202503446,0.0079923,20470077
3,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,-30008.2595947257,4.85215142422667,4.85215142422667,1500,-375,-113019.778784177,0.0089792,20574806
4,lap_fixed_decrease,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,-32675.3150666757,5.1945205477119,5.1945205477119,1500,-375,-121020.945200027,0.0096017,20679535
0,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,75712.6675331232,8.71921277703764,8.71921277703764,1500,282580.794838172,-78812.7922387983,0.0136512,20260619
1,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,745.794376464635,447.476625878781,441.496123471074,51541.3876903465,5.61635272019852,5.61635272019852,1500,279672.891174243,-148418.728103199,0.008047,20365348
2,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,744.654373230441,446.792623938265,380.840122847574,94810.0232370233,11.1707346902469,11.1707346902469,1500,279245.389961407,-18185.3202503446,0.0097313,20470077
3,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,745.826576626863,447.495945976118,396.286055884205,63345.0624836319,7.1315869683738,7.1315869683738,1500,279684.966235072,-113019.778784177,0.0077998,20574806
4,lap_scale_increase,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,747.992567726444,448.795540635867,381.04955421024,60948.7558991297,6.82397379963154,6.82397379963154,1500,280497.212897412,-121020.945200027,0.0077127,20679535
0,lap_scale_decrease,10000,2,0.2,1.8,1e-06,100,2,0.15,1500,0,0.25,7569,7569,0,7790,7790,753.548786235113,452.129271741068,378.754806219089,-112674.529025655,15.4639960238325,15.4639960238325,1500,-282580.794838172,-78812.7922387983,0.0113678,20260619
