edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,3,1,91764001785,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,3648.00000000,34663426.98440026,1712779.98440026,0.05198016,456.00000000,170,70,70,5.75000000,0.35239148,3.20466933,0.02188848,1.16966962,4.74862530
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,4,1,91765001788,increase,0.10000000,1.00000000,random,1000,499500,499500,499500,0,3544.00000000,34037247.60771943,1086600.60771943,0.03297661,443.00000000,170,70,70,5.75000000,0.35923523,3.35884854,0.01997659,1.16344428,4.90151159
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,0,1,114701001776,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,3360.00000000,37374723.44946197,4424076.44946197,0.13426372,420.00000000,170,70,70,5.75000000,0.35424137,3.79529527,0.02146792,1.16570456,5.33671669
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,1,1,114702001779,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,3424.00000000,36679984.21744926,3729337.21744926,0.11317948,428.00000000,170,70,70,5.75000000,0.36291234,3.29845782,0.01986532,1.16669657,4.84793893
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,2,1,114703001782,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,3408.00000000,38147285.78415249,5196638.78415249,0.15770976,426.00000000,170,70,70,5.75000000,0.36449287,3.35680866,0.02053575,1.17746128,4.91930435
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,3,1,114704001785,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,3400.00000000,37443172.38064324,4492525.38064324,0.13634104,425.00000000,170,70,70,5.75000000,0.35472431,3.37950153,0.02325575,1.14587121,4.90336080
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,4,1,114705001788,increase,0.12500000,1.00000000,random,1250,780625,780625,780625,0,3688.00000000,37626257.83054174,4675610.83054174,0.14189739,461.00000000,170,70,70,5.75000000,0.35553917,3.33557683,0.02033457,1.18115254,4.89260902
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,0,1,137641001776,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,3616.00000000,37163896.26199167,4213249.26199167,0.12786545,452.00000000,170,70,70,5.75000000,0.34081079,3.33723742,0.02130455,1.16480571,4.86416624
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,1,1,137642001779,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,3344.00000000,38812389.53791699,5861742.53791699,0.17789461,418.00000000,170,70,70,5.75000000,0.34830794,3.35193752,0.02050736,1.15956214,4.88032160
../data/Gplus/edges.csv,107614,10000,879102,32950647,23.91539271,2.20880652,1.00000000,0.50000000,4,5,2,1,137643001782,increase,0.15000000,1.00000000,random,1500,1124250,1124250,1124250,0,3584.00000000,38247074.56898158,5296427.56898158,0.16073820,448.00000000,170,70,70,5.75000000,0.34365134,3.38236274,0.02174578,1.18155513,4.92932132
