edge_file,n_header,n_used,m_used,exact_triangles,load_seconds,exact_seconds,epsilon,psi,workers,runs,run,noise,seed,rr_attack_direction,malicious_ratio,poison_prob,malicious_selector,malicious_nodes,rr_attack_candidates,rr_attack_reports,rr_attack_set_to_one,rr_attack_set_to_zero,count_laplace_noise_scale,estimate,abs_error,relative_error,max_noisy_out_degree,kcore_rounds_cap,kcore_rounds_run,kcore_max_threshold,levels_per_group,kcore_seconds,rr_seconds,maxout_seconds,count_seconds,total_seconds
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,4,1,91765001788,increase,0.10000000,1.00000000,random,2000,1999000,1999000,1999000,0,576.00000000,13918.54867517,40178.45132483,0.74271127,72.00000000,186,38,38,6.25000000,0.08309701,8.65905221,0.00579317,0.01043465,8.75838223
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,0,1,114701001776,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,576.00000000,17970.64757670,36126.35242330,0.66780695,72.00000000,186,32,32,6.25000000,0.08061662,8.70734131,0.00602022,0.00996410,8.80394812
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,1,1,114702001779,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,720.00000000,172831.65085991,118734.65085991,2.19484723,90.00000000,186,38,38,6.25000000,0.07800486,8.73873152,0.00577286,0.01130849,8.83382331
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,2,1,114703001782,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,512.00000000,-72498.87215424,126595.87215424,2.34016437,64.00000000,186,38,38,6.25000000,0.08432446,8.72270124,0.00585000,0.01144454,8.82432686
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,3,1,114704001785,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,592.00000000,77019.76108106,22922.76108106,0.42373442,74.00000000,186,38,38,6.25000000,0.07891731,8.75452605,0.00675263,0.01157568,8.85177871
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,4,1,114705001788,increase,0.12500000,1.00000000,random,2500,3123750,3123750,3123750,0,664.00000000,131641.40033989,77544.40033989,1.43343254,83.00000000,186,26,26,6.25000000,0.08037266,8.69613570,0.00604468,0.01078658,8.79334811
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,0,1,137641001776,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,592.00000000,53864.43767363,232.56232637,0.00429899,74.00000000,186,32,32,6.25000000,0.08223249,8.81478755,0.00640970,0.01043158,8.91386809
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,1,1,137642001779,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,584.00000000,148858.66236603,94761.66236603,1.75169903,73.00000000,186,26,26,6.25000000,0.07774599,8.77872371,0.00626389,0.01188112,8.87462262
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,2,1,137643001782,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,664.00000000,155689.08053541,101592.08053541,1.87796145,83.00000000,186,38,38,6.25000000,0.07947295,8.78833757,0.00510571,0.00951009,8.88243153
../data/IMDB/edges.csv,896308,20000,29046,54097,118.12109766,0.00947916,1.00000000,0.50000000,4,5,3,1,137644001785,increase,0.15000000,1.00000000,random,3000,4498500,4498500,4498500,0,592.00000000,38894.44059831,15202.55940169,0.28102408,74.00000000,186,38,38,6.25000000,0.08204212,8.77134111,0.00624068,0.01115230,8.87078174
